SCIENTIFIC_NAME,TAXON_NAME_ID,TAXON_TERM_ID,CLASSIFICATION_ID,TERM,TERM_TYPE,SOURCE,POSITION_IN_CLASSIFICATION
unidentifiable,0,1427809,0,unidentifiable,genus,Arctos,1
unidentifiable,0,1427811,0,valid,taxon_status,Arctos,
unidentifiable,0,1427812,0,University of Alaska Museum,source_authority,Arctos,
unidentifiable,0,1427813,0,noncompliant,nomenclatural_code,Arctos,
unidentifiable,0,510186967,0,<i>unidentifiable</i>,display_name,Arctos,
unidentifiable,0,510186968,0,unidentifiable,scientific_name,Arctos,
unidentifiable,0,1314705134,0,unidentifiable,scientific_name,Arctos,
unidentifiable,0,1314705135,0,<i>unidentifiable</i>,display_name,Arctos,
Cetacea,102,1427840,102,Animalia,kingdom,Arctos,1
Cetacea,102,1427841,102,Chordata,phylum,Arctos,2
Cetacea,102,1427842,102,Mammalia,class,Arctos,3
Cetacea,102,1427843,102,Cetacea,order,Arctos,4
Cetacea,102,1427845,102,valid,taxon_status,Arctos,
Cetacea,102,1427846,102,University of Alaska Museum,source_authority,Arctos,
Cetacea,102,1427847,102,ICZN,nomenclatural_code,Arctos,
Cetacea,102,510183169,102,Cetacea,display_name,Arctos,
Cetacea,102,510183170,102,Cetacea,scientific_name,Arctos,
Cetacea,102,1314725990,102,Cetacea,scientific_name,Arctos,
Cetacea,102,1314725991,102,Cetacea,display_name,Arctos,
Spermophilus,480,142066972,480,ICZN,nomenclatural_code,Arctos,
Spermophilus,480,142066973,480,Museum of Vertebrate Zoology,source_authority,Arctos,
Spermophilus,480,142066974,480,valid,taxon_status,Arctos,
Spermophilus,480,142066975,480,Animalia,kingdom,Arctos,1
Spermophilus,480,142066976,480,Chordata,phylum,Arctos,2
Spermophilus,480,142066977,480,Mammalia,class,Arctos,3
Spermophilus,480,142066978,480,Rodentia,order,Arctos,4
Spermophilus,480,142066979,480,Sciurognathi,suborder,Arctos,5
Spermophilus,480,142066980,480,Sciuridae,family,Arctos,6
Spermophilus,480,142066981,480,Xerinae,subfamily,Arctos,7
Spermophilus,480,142066982,480,Marmotini,tribe,Arctos,8
Spermophilus,480,142066983,480,Spermophilus,genus,Arctos,9
Spermophilus,480,514792548,480,<i>Spermophilus</i>,display_name,Arctos,
Spermophilus,480,514792549,480,Spermophilus,scientific_name,Arctos,
Glycymeris,73318,1502686,73318,Animalia,kingdom,Arctos,1
Glycymeris,73318,1502687,73318,Mollusca,phylum,Arctos,2
Glycymeris,73318,1502688,73318,Bivalvia,class,Arctos,3
Glycymeris,73318,1502689,73318,Arcoida,order,Arctos,4
Glycymeris,73318,1502690,73318,Glycymerididae,family,Arctos,5
Glycymeris,73318,1502691,73318,Glycymeris,genus,Arctos,6
Glycymeris,73318,1502693,73318,valid,taxon_status,Arctos,
Glycymeris,73318,1502694,73318,University of Alaska Museum,source_authority,Arctos,
Glycymeris,73318,1502695,73318,ICZN,nomenclatural_code,Arctos,
Glycymeris,73318,510186357,73318,<i>Glycymeris</i>,display_name,Arctos,
Glycymeris,73318,510186358,73318,Glycymeris,scientific_name,Arctos,
Gastropoda,73626,396481931,73626,"Cuvier, 1797",author_text,Arctos,
Gastropoda,73626,396481933,73626,ICZN,nomenclatural_code,Arctos,
Gastropoda,73626,396481934,73626,Animalia,kingdom,Arctos,1
Gastropoda,73626,396481935,73626,Protostomia,infrakingdom,Arctos,2
Gastropoda,73626,396481936,73626,Lophozoa,superphylum,Arctos,3
Gastropoda,73626,396481937,73626,Mollusca,phylum,Arctos,4
Gastropoda,73626,396481938,73626,Gastropoda,class,Arctos,5
Gastropoda,73626,509959017,73626,Gastropoda,display_name,Arctos,
Gastropoda,73626,509959018,73626,Gastropoda,scientific_name,Arctos,
Trichotropis,74209,1508269,74209,Animalia,kingdom,Arctos,1
Trichotropis,74209,1508270,74209,Mollusca,phylum,Arctos,2
Trichotropis,74209,1508271,74209,Gastropoda,class,Arctos,3
Trichotropis,74209,1508272,74209,Mesogastropoda,order,Arctos,4
Trichotropis,74209,1508273,74209,Trichotropidae,family,Arctos,5
Trichotropis,74209,1508274,74209,Trichotropis,genus,Arctos,6
Trichotropis,74209,1508276,74209,valid,taxon_status,Arctos,
Trichotropis,74209,1508277,74209,University of Alaska Museum,source_authority,Arctos,
Trichotropis,74209,1508278,74209,ICZN,nomenclatural_code,Arctos,
Trichotropis,74209,510187615,74209,<i>Trichotropis</i>,display_name,Arctos,
Trichotropis,74209,510187616,74209,Trichotropis,scientific_name,Arctos,
Turbo,74286,1508873,74286,Animalia,kingdom,Arctos,1
Turbo,74286,1508874,74286,Mollusca,phylum,Arctos,2
Turbo,74286,1508875,74286,Gastropoda,class,Arctos,3
Turbo,74286,1508876,74286,Archaeogastropoda,order,Arctos,4
Turbo,74286,1508877,74286,Turbinidae,family,Arctos,5
Turbo,74286,1508878,74286,Turbo,genus,Arctos,6
Turbo,74286,1508880,74286,valid,taxon_status,Arctos,
Turbo,74286,1508881,74286,University of Alaska Museum,source_authority,Arctos,
Turbo,74286,1508882,74286,ICZN,nomenclatural_code,Arctos,
Turbo,74286,510187761,74286,<i>Turbo</i>,display_name,Arctos,
Turbo,74286,510187762,74286,Turbo,scientific_name,Arctos,
Camelidae,1075044,1515295,1075044,Animalia,kingdom,Arctos,1
Camelidae,1075044,1515296,1075044,Chordata,phylum,Arctos,2
Camelidae,1075044,1515297,1075044,Mammalia,class,Arctos,3
Camelidae,1075044,1515298,1075044,Artiodactyla,order,Arctos,4
Camelidae,1075044,1515299,1075044,Camelidae,family,Arctos,5
Camelidae,1075044,1515301,1075044,valid,taxon_status,Arctos,
Camelidae,1075044,1515302,1075044,Museum of Southwestern Biology,source_authority,Arctos,
Camelidae,1075044,1515303,1075044,ICZN,nomenclatural_code,Arctos,
Camelidae,1075044,510187009,1075044,Camelidae,display_name,Arctos,
Camelidae,1075044,510187010,1075044,Camelidae,scientific_name,Arctos,
Rodentia,1108739,1578710,1108739,Animalia,kingdom,Arctos,1
Rodentia,1108739,1578711,1108739,Chordata,phylum,Arctos,2
Rodentia,1108739,1578712,1108739,Mammalia,class,Arctos,3
Rodentia,1108739,1578713,1108739,Rodentia,order,Arctos,4
Rodentia,1108739,1578715,1108739,valid,taxon_status,Arctos,
Rodentia,1108739,1578716,1108739,Museum of Southwestern Biology,source_authority,Arctos,
Rodentia,1108739,1578717,1108739,ICZN,nomenclatural_code,Arctos,
Rodentia,1108739,510196301,1108739,Rodentia,display_name,Arctos,
Rodentia,1108739,510196302,1108739,Rodentia,scientific_name,Arctos,
Sciurus,1108934,217185,1108934,Animalia,kingdom,Arctos,1
Sciurus,1108934,217186,1108934,Chordata,phylum,Arctos,2
Sciurus,1108934,217187,1108934,Mammalia,class,Arctos,3
Sciurus,1108934,217188,1108934,Rodentia,order,Arctos,4
Sciurus,1108934,217189,1108934,Sciurognathi,suborder,Arctos,5
Sciurus,1108934,217190,1108934,Sciuridae,family,Arctos,6
Sciurus,1108934,217191,1108934,Sciurinae,subfamily,Arctos,7
Sciurus,1108934,217192,1108934,Sciurus,genus,Arctos,8
Sciurus,1108934,217194,1108934,valid,taxon_status,Arctos,
Sciurus,1108934,217195,1108934,Museum of Vertebrate Zoology,source_authority,Arctos,
Sciurus,1108934,217196,1108934,ICZN,nomenclatural_code,Arctos,
Sciurus,1108934,510027411,1108934,<i>Sciurus</i>,display_name,Arctos,
Sciurus,1108934,510027412,1108934,Sciurus,scientific_name,Arctos,
Lithophaga,2054645,8744394,2054645,Animalia,kingdom,Arctos,1
Lithophaga,2054645,8744395,2054645,Mollusca,phylum,Arctos,2
Lithophaga,2054645,8744396,2054645,Bivalvia,class,Arctos,3
Lithophaga,2054645,8744397,2054645,Mytiloida,order,Arctos,4
Lithophaga,2054645,8744398,2054645,Mytilidae,family,Arctos,5
Lithophaga,2054645,8744399,2054645,Lithophaga,genus,Arctos,6
Lithophaga,2054645,8744401,2054645,valid,taxon_status,Arctos,
Lithophaga,2054645,8744402,2054645,ITIS,source_authority,Arctos,
Lithophaga,2054645,8744403,2054645,Imported from ITIS 6 Feb 2007,remark,Arctos,
Lithophaga,2054645,8744404,2054645,ICZN,nomenclatural_code,Arctos,
Lithophaga,2054645,511193461,2054645,<i>Lithophaga</i>,display_name,Arctos,
Lithophaga,2054645,511193462,2054645,Lithophaga,scientific_name,Arctos,
Serpula,2054884,8747203,2054884,Animalia,kingdom,Arctos,1
Serpula,2054884,8747204,2054884,Annelida,phylum,Arctos,2
Serpula,2054884,8747205,2054884,Polychaeta,class,Arctos,3
Serpula,2054884,8747206,2054884,Canalipalpata,order,Arctos,4
Serpula,2054884,8747207,2054884,Sabellida,suborder,Arctos,5
Serpula,2054884,8747208,2054884,Serpulidae,family,Arctos,6
Serpula,2054884,8747209,2054884,Serpula,genus,Arctos,7
Serpula,2054884,8747211,2054884,valid,taxon_status,Arctos,
Serpula,2054884,8747212,2054884,ITIS,source_authority,Arctos,
Serpula,2054884,8747213,2054884,Imported from ITIS 6 Feb 2007,remark,Arctos,
Serpula,2054884,8747214,2054884,ICZN,nomenclatural_code,Arctos,
Serpula,2054884,511189543,2054884,<i>Serpula</i>,display_name,Arctos,
Serpula,2054884,511189544,2054884,Serpula,scientific_name,Arctos,
Serripes,2055302,621707080,66B9FB21-D7CB-BEF1-29336C9F66DE95BA,"Gould, 1841",author_text,Arctos,
Serripes,2055302,621707081,66B9FB21-D7CB-BEF1-29336C9F66DE95BA,ICZN,nomenclatural_code,Arctos,
Serripes,2055302,621707082,66B9FB21-D7CB-BEF1-29336C9F66DE95BA,Imported from ITIS 6 Feb 2007,remark,Arctos,
Serripes,2055302,621707083,66B9FB21-D7CB-BEF1-29336C9F66DE95BA,valid,taxon_status,Arctos,
Serripes,2055302,621707085,66B9FB21-D7CB-BEF1-29336C9F66DE95BA,ITIS,source_authority,Arctos,
Serripes,2055302,621707086,66B9FB21-D7CB-BEF1-29336C9F66DE95BA,Animalia,kingdom,Arctos,1
Serripes,2055302,621707087,66B9FB21-D7CB-BEF1-29336C9F66DE95BA,Mollusca,phylum,Arctos,2
Serripes,2055302,621707088,66B9FB21-D7CB-BEF1-29336C9F66DE95BA,Bivalvia,class,Arctos,3
Serripes,2055302,621707089,66B9FB21-D7CB-BEF1-29336C9F66DE95BA,Heterodonta,subclass,Arctos,4
Serripes,2055302,621707090,66B9FB21-D7CB-BEF1-29336C9F66DE95BA,Euheterodonta,infraclass,Arctos,5
Serripes,2055302,621707091,66B9FB21-D7CB-BEF1-29336C9F66DE95BA,Imparidentia,superorder,Arctos,6
Serripes,2055302,621707092,66B9FB21-D7CB-BEF1-29336C9F66DE95BA,Cardiida,order,Arctos,7
Serripes,2055302,621707093,66B9FB21-D7CB-BEF1-29336C9F66DE95BA,Cardioidea,superfamily,Arctos,8
Serripes,2055302,621707094,66B9FB21-D7CB-BEF1-29336C9F66DE95BA,Cardiidae,family,Arctos,9
Serripes,2055302,621707095,66B9FB21-D7CB-BEF1-29336C9F66DE95BA,Serripes,genus,Arctos,10
Serripes,2055302,621715998,66B9FB21-D7CB-BEF1-29336C9F66DE95BA,"<i>Serripes</i> Gould, 1841",display_name,Arctos,
Serripes,2055302,621715999,66B9FB21-D7CB-BEF1-29336C9F66DE95BA,Serripes,scientific_name,Arctos,
Teredo,2055665,621714059,66DE6F67-02C6-2C21-4FD47493132331B0,ICZN,nomenclatural_code,Arctos,
Teredo,2055665,621714060,66DE6F67-02C6-2C21-4FD47493132331B0,Imported from ITIS 6 Feb 2007,remark,Arctos,
Teredo,2055665,621714061,66DE6F67-02C6-2C21-4FD47493132331B0,valid,taxon_status,Arctos,
Teredo,2055665,621714063,66DE6F67-02C6-2C21-4FD47493132331B0,ITIS,source_authority,Arctos,
Teredo,2055665,621714064,66DE6F67-02C6-2C21-4FD47493132331B0,Animalia,kingdom,Arctos,1
Teredo,2055665,621714065,66DE6F67-02C6-2C21-4FD47493132331B0,Mollusca,phylum,Arctos,2
Teredo,2055665,621714066,66DE6F67-02C6-2C21-4FD47493132331B0,Bivalvia,class,Arctos,3
Teredo,2055665,621714067,66DE6F67-02C6-2C21-4FD47493132331B0,Heterodonta,subclass,Arctos,4
Teredo,2055665,621714068,66DE6F67-02C6-2C21-4FD47493132331B0,Euheterodonta,infraclass,Arctos,5
Teredo,2055665,621714069,66DE6F67-02C6-2C21-4FD47493132331B0,Imparidentia,superorder,Arctos,6
Teredo,2055665,621714070,66DE6F67-02C6-2C21-4FD47493132331B0,Myida,order,Arctos,7
Teredo,2055665,621714071,66DE6F67-02C6-2C21-4FD47493132331B0,Pholadoidea,superfamily,Arctos,8
Teredo,2055665,621714072,66DE6F67-02C6-2C21-4FD47493132331B0,Teredinidae,family,Arctos,9
Teredo,2055665,621714073,66DE6F67-02C6-2C21-4FD47493132331B0,Teredo,genus,Arctos,10
Teredo,2055665,621750502,66DE6F67-02C6-2C21-4FD47493132331B0,<i>Teredo</i>,display_name,Arctos,
Teredo,2055665,621750503,66DE6F67-02C6-2C21-4FD47493132331B0,Teredo,scientific_name,Arctos,
Turritella,2056584,1644676,2056584,Animalia,kingdom,Arctos,1
Turritella,2056584,1644677,2056584,Mollusca,phylum,Arctos,2
Turritella,2056584,1644678,2056584,Gastropoda,class,Arctos,3
Turritella,2056584,1644679,2056584,Neotaenioglossa,order,Arctos,4
Turritella,2056584,1644680,2056584,Turritellidae,family,Arctos,5
Turritella,2056584,1644681,2056584,Turritella,genus,Arctos,6
Turritella,2056584,1644683,2056584,valid,taxon_status,Arctos,
Turritella,2056584,1644684,2056584,ITIS,source_authority,Arctos,
Turritella,2056584,1644685,2056584,Imported from ITIS 6 Feb 2007,remark,Arctos,
Turritella,2056584,1644686,2056584,ICZN,nomenclatural_code,Arctos,
Turritella,2056584,510300035,2056584,<i>Turritella</i>,display_name,Arctos,
Turritella,2056584,510300036,2056584,Turritella,scientific_name,Arctos,
Lingula,2061941,699572929,2061941,ICZN,nomenclatural_code,Arctos,
Lingula,2061941,699572930,2061941,Imported from ITIS 6 Feb 2007,remark,Arctos,
Lingula,2061941,699572931,2061941,nomenclatural_code updated from unknown based on ITIS classification data,remark,Arctos,
Lingula,2061941,699572938,2061941,ITIS,source_authority,Arctos,
Lingula,2061941,699572944,2061941,valid,taxon_status,Arctos,
Lingula,2061941,699572955,2061941,Animalia,kingdom,Arctos,1
Lingula,2061941,699572960,2061941,Brachiopoda,phylum,Arctos,2
Lingula,2061941,699572963,2061941,Inarticulata,class,Arctos,3
Lingula,2061941,699572965,2061941,Lingulida,order,Arctos,4
Lingula,2061941,699572968,2061941,Lingulidae,family,Arctos,5
Lingula,2061941,699572970,2061941,Lingula,genus,Arctos,6
Lingula,2061941,699575482,2061941,<i>Lingula</i>,display_name,Arctos,
Lingula,2061941,699575483,2061941,Lingula,scientific_name,Arctos,
Mammalia,2079925,1652135,2079925,Animalia,kingdom,Arctos,1
Mammalia,2079925,1652136,2079925,Chordata,phylum,Arctos,2
Mammalia,2079925,1652137,2079925,Mammalia,class,Arctos,3
Mammalia,2079925,1652139,2079925,valid,taxon_status,Arctos,
Mammalia,2079925,1652140,2079925,ITIS,source_authority,Arctos,
Mammalia,2079925,1652141,2079925,ICZN,nomenclatural_code,Arctos,
Mammalia,2079925,510299321,2079925,Mammalia,display_name,Arctos,
Mammalia,2079925,510299322,2079925,Mammalia,scientific_name,Arctos,
Annularia,3002552,1051024651,B6DBC611-9C7C-3C0A-0388A344130C62E5,Hochst.,author_text,Arctos,
Annularia,3002552,1051024652,B6DBC611-9C7C-3C0A-0388A344130C62E5,ICBN,nomenclatural_code,Arctos,
Annularia,3002552,1051024653,B6DBC611-9C7C-3C0A-0388A344130C62E5,IPNI,source_authority,Arctos,
Annularia,3002552,1051024654,B6DBC611-9C7C-3C0A-0388A344130C62E5,valid,taxon_status,Arctos,
Annularia,3002552,1051024655,B6DBC611-9C7C-3C0A-0388A344130C62E5,Plantae,kingdom,Arctos,1
Annularia,3002552,1051024656,B6DBC611-9C7C-3C0A-0388A344130C62E5,Tracheophyta,phylum,Arctos,2
Annularia,3002552,1051024657,B6DBC611-9C7C-3C0A-0388A344130C62E5,Magnoliopsida,class,Arctos,3
Annularia,3002552,1051024658,B6DBC611-9C7C-3C0A-0388A344130C62E5,Gentianales,order,Arctos,4
Annularia,3002552,1051024659,B6DBC611-9C7C-3C0A-0388A344130C62E5,Apocynaceae,family,Arctos,5
Annularia,3002552,1051024660,B6DBC611-9C7C-3C0A-0388A344130C62E5,Annularia,genus,Arctos,6
Annularia,3002552,1051024661,B6DBC611-9C7C-3C0A-0388A344130C62E5,Annularia,scientific_name,Arctos,
Annularia,3002552,1051024662,B6DBC611-9C7C-3C0A-0388A344130C62E5,<i>Annularia</i> Hochst.,display_name,Arctos,
Walchia piniformis,3159363,1152881248,7EF29B95-E070-4A1C-A9CB4C594C6D5E8D,ICBN,nomenclatural_code,Arctos,
Walchia piniformis,3159363,1152881249,7EF29B95-E070-4A1C-A9CB4C594C6D5E8D,UCMP,source_authority,Arctos,
Walchia piniformis,3159363,1152881250,7EF29B95-E070-4A1C-A9CB4C594C6D5E8D,valid,taxon_status,Arctos,
Walchia piniformis,3159363,1152881251,7EF29B95-E070-4A1C-A9CB4C594C6D5E8D,Plantae,kingdom,Arctos,1
Walchia piniformis,3159363,1152881252,7EF29B95-E070-4A1C-A9CB4C594C6D5E8D,Tracheophyta,phylum,Arctos,2
Walchia piniformis,3159363,1152881253,7EF29B95-E070-4A1C-A9CB4C594C6D5E8D,Gymnospermopsida,class,Arctos,3
Walchia piniformis,3159363,1152881254,7EF29B95-E070-4A1C-A9CB4C594C6D5E8D,Coniferales,order,Arctos,4
Walchia piniformis,3159363,1152881255,7EF29B95-E070-4A1C-A9CB4C594C6D5E8D,Utrechtiaceae,family,Arctos,5
Walchia piniformis,3159363,1152881256,7EF29B95-E070-4A1C-A9CB4C594C6D5E8D,Walchia,genus,Arctos,6
Walchia piniformis,3159363,1152881257,7EF29B95-E070-4A1C-A9CB4C594C6D5E8D,Walchia piniformis,species,Arctos,7
Walchia piniformis,3159363,1226203463,7EF29B95-E070-4A1C-A9CB4C594C6D5E8D,Walchia piniformis,scientific_name,Arctos,
Rhinocerotidae,3160458,22248557,3160458,Animalia,kingdom,Arctos,1
Rhinocerotidae,3160458,22248558,3160458,Chordata,phylum,Arctos,2
Rhinocerotidae,3160458,22248559,3160458,Mammalia,class,Arctos,3
Rhinocerotidae,3160458,22248560,3160458,Perissodactyla,order,Arctos,4
Rhinocerotidae,3160458,22248561,3160458,Rhinocerotidae,family,Arctos,5
Rhinocerotidae,3160458,22248563,3160458,valid,taxon_status,Arctos,
Rhinocerotidae,3160458,22248564,3160458,UCMP,source_authority,Arctos,
Rhinocerotidae,3160458,22248565,3160458,ICZN,nomenclatural_code,Arctos,
Rhinocerotidae,3160458,512990820,3160458,Rhinocerotidae,display_name,Arctos,
Rhinocerotidae,3160458,512990821,3160458,Rhinocerotidae,scientific_name,Arctos,
Antilocapridae,3160521,22249211,3160521,Animalia,kingdom,Arctos,1
Antilocapridae,3160521,22249212,3160521,Chordata,phylum,Arctos,2
Antilocapridae,3160521,22249213,3160521,Mammalia,class,Arctos,3
Antilocapridae,3160521,22249214,3160521,Artiodactyla,order,Arctos,4
Antilocapridae,3160521,22249215,3160521,Antilocapridae,family,Arctos,5
Antilocapridae,3160521,22249217,3160521,valid,taxon_status,Arctos,
Antilocapridae,3160521,22249218,3160521,UCMP,source_authority,Arctos,
Antilocapridae,3160521,22249219,3160521,ICZN,nomenclatural_code,Arctos,
Antilocapridae,3160521,513000052,3160521,Antilocapridae,display_name,Arctos,
Antilocapridae,3160521,513000053,3160521,Antilocapridae,scientific_name,Arctos,
Aves,3160582,788102916,3160582,"Linnaeus, 1758",author_text,Arctos,
Aves,3160582,788102918,3160582,ICZN,nomenclatural_code,Arctos,
Aves,3160582,788102920,3160582,ITIS,source_authority,Arctos,
Aves,3160582,788102921,3160582,valid,taxon_status,Arctos,
Aves,3160582,788102922,3160582,Animalia,kingdom,Arctos,1
Aves,3160582,788102923,3160582,Chordata,phylum,Arctos,2
Aves,3160582,788102924,3160582,Aves,class,Arctos,3
Aves,3160582,788102925,3160582,Aves,display_name,Arctos,
Aves,3160582,788102926,3160582,Aves,scientific_name,Arctos,
Chondrichthyes,3160725,1685192,3160725,Animalia,kingdom,Arctos,1
Chondrichthyes,3160725,1685193,3160725,Chordata,phylum,Arctos,2
Chondrichthyes,3160725,1685194,3160725,Chondrichthyes,class,Arctos,3
Chondrichthyes,3160725,1685196,3160725,valid,taxon_status,Arctos,
Chondrichthyes,3160725,1685197,3160725,UCMP,source_authority,Arctos,
Chondrichthyes,3160725,1685198,3160725,ICZN,nomenclatural_code,Arctos,
Chondrichthyes,3160725,510281043,3160725,Chondrichthyes,display_name,Arctos,
Chondrichthyes,3160725,510281044,3160725,Chondrichthyes,scientific_name,Arctos,
Perissodactyla,3160909,22259437,3160909,Animalia,kingdom,Arctos,1
Perissodactyla,3160909,22259438,3160909,Chordata,phylum,Arctos,2
Perissodactyla,3160909,22259439,3160909,Mammalia,class,Arctos,3
Perissodactyla,3160909,22259440,3160909,Perissodactyla,order,Arctos,4
Perissodactyla,3160909,22259442,3160909,valid,taxon_status,Arctos,
Perissodactyla,3160909,22259443,3160909,UCMP,source_authority,Arctos,
Perissodactyla,3160909,22259444,3160909,ICZN,nomenclatural_code,Arctos,
Perissodactyla,3160909,513013910,3160909,Perissodactyla,display_name,Arctos,
Perissodactyla,3160909,513013911,3160909,Perissodactyla,scientific_name,Arctos,
Hadrosauridae,3161067,141897203,3161067,ICZN,nomenclatural_code,Arctos,
Hadrosauridae,3161067,141897204,3161067,UCMP,source_authority,Arctos,
Hadrosauridae,3161067,141897205,3161067,valid,taxon_status,Arctos,
Hadrosauridae,3161067,141897206,3161067,Animalia,kingdom,Arctos,1
Hadrosauridae,3161067,141897207,3161067,Chordata,phylum,Arctos,2
Hadrosauridae,3161067,141897208,3161067,Reptilia,class,Arctos,3
Hadrosauridae,3161067,141897209,3161067,Ornithischia,order,Arctos,4
Hadrosauridae,3161067,141897210,3161067,Ornithopoda,,Arctos,5
Hadrosauridae,3161067,141897211,3161067,Hadrosauridae,family,Arctos,6
Hadrosauridae,3161067,514787096,3161067,Hadrosauridae,display_name,Arctos,
Hadrosauridae,3161067,514787097,3161067,Hadrosauridae,scientific_name,Arctos,
Amphibia,3161108,22261339,3161108,Animalia,kingdom,Arctos,1
Amphibia,3161108,22261340,3161108,Chordata,phylum,Arctos,2
Amphibia,3161108,22261341,3161108,Amphibia,class,Arctos,3
Amphibia,3161108,22261343,3161108,valid,taxon_status,Arctos,
Amphibia,3161108,22261344,3161108,UCMP,source_authority,Arctos,
Amphibia,3161108,22261345,3161108,ICZN,nomenclatural_code,Arctos,
Amphibia,3161108,513031954,3161108,Amphibia,display_name,Arctos,
Amphibia,3161108,513031955,3161108,Amphibia,scientific_name,Arctos,
Reptilia,3161417,1685416,3161417,Animalia,kingdom,Arctos,1
Reptilia,3161417,1685417,3161417,Chordata,phylum,Arctos,2
Reptilia,3161417,1685418,3161417,Reptilia,class,Arctos,3
Reptilia,3161417,1685420,3161417,valid,taxon_status,Arctos,
Reptilia,3161417,1685421,3161417,UCMP,source_authority,Arctos,
Reptilia,3161417,1685422,3161417,ICZN,nomenclatural_code,Arctos,
Reptilia,3161417,510281543,3161417,Reptilia,display_name,Arctos,
Reptilia,3161417,510281544,3161417,Reptilia,scientific_name,Arctos,
Grallator cuneatus,3161499,22265027,3161499,Animalia,kingdom,Arctos,1
Grallator cuneatus,3161499,22265028,3161499,Chordata,phylum,Arctos,2
Grallator cuneatus,3161499,22265029,3161499,Reptilia,class,Arctos,3
Grallator cuneatus,3161499,22265030,3161499,Ichnites,order,Arctos,4
Grallator cuneatus,3161499,22265031,3161499,Grallatoridae,family,Arctos,5
Grallator cuneatus,3161499,22265032,3161499,Grallator,genus,Arctos,6
Grallator cuneatus,3161499,22265033,3161499,Grallator cuneatus,species,Arctos,7
Grallator cuneatus,3161499,22265035,3161499,valid,taxon_status,Arctos,
Grallator cuneatus,3161499,22265036,3161499,UCMP,source_authority,Arctos,
Grallator cuneatus,3161499,22265037,3161499,ICZN,nomenclatural_code,Arctos,
Grallator cuneatus,3161499,513010228,3161499,<i>Grallator cuneatus</i>,display_name,Arctos,
Grallator cuneatus,3161499,513010229,3161499,Grallator cuneatus,scientific_name,Arctos,
Saurischia,3161507,1685434,3161507,Animalia,kingdom,Arctos,1
Saurischia,3161507,1685435,3161507,Chordata,phylum,Arctos,2
Saurischia,3161507,1685436,3161507,Reptilia,class,Arctos,3
Saurischia,3161507,1685437,3161507,Saurischia,order,Arctos,4
Saurischia,3161507,1685439,3161507,valid,taxon_status,Arctos,
Saurischia,3161507,1685440,3161507,UCMP,source_authority,Arctos,
Saurischia,3161507,1685441,3161507,ICZN,nomenclatural_code,Arctos,
Saurischia,3161507,510272649,3161507,Saurischia,display_name,Arctos,
Saurischia,3161507,510272650,3161507,Saurischia,scientific_name,Arctos,
Pelycosauria,3161665,22266632,3161665,Animalia,kingdom,Arctos,1
Pelycosauria,3161665,22266633,3161665,Chordata,phylum,Arctos,2
Pelycosauria,3161665,22266634,3161665,Reptilia,class,Arctos,3
Pelycosauria,3161665,22266635,3161665,Pelycosauria,order,Arctos,4
Pelycosauria,3161665,22266637,3161665,valid,taxon_status,Arctos,
Pelycosauria,3161665,22266638,3161665,UCMP,source_authority,Arctos,
Pelycosauria,3161665,22266639,3161665,ICZN,nomenclatural_code,Arctos,
Pelycosauria,3161665,513018906,3161665,Pelycosauria,display_name,Arctos,
Pelycosauria,3161665,513018907,3161665,Pelycosauria,scientific_name,Arctos,
Pterosauria,3161693,22266905,3161693,Animalia,kingdom,Arctos,1
Pterosauria,3161693,22266906,3161693,Chordata,phylum,Arctos,2
Pterosauria,3161693,22266907,3161693,Reptilia,class,Arctos,3
Pterosauria,3161693,22266908,3161693,Pterosauria,order,Arctos,4
Pterosauria,3161693,22266910,3161693,valid,taxon_status,Arctos,
Pterosauria,3161693,22266911,3161693,UCMP,source_authority,Arctos,
Pterosauria,3161693,22266912,3161693,ICZN,nomenclatural_code,Arctos,
Pterosauria,3161693,513007770,3161693,Pterosauria,display_name,Arctos,
Pterosauria,3161693,513007771,3161693,Pterosauria,scientific_name,Arctos,
Cheirotherium,3161724,22267119,3161724,Animalia,kingdom,Arctos,1
Cheirotherium,3161724,22267120,3161724,Chordata,phylum,Arctos,2
Cheirotherium,3161724,22267121,3161724,Reptilia,class,Arctos,3
Cheirotherium,3161724,22267122,3161724,Ichnites,order,Arctos,4
Cheirotherium,3161724,22267123,3161724,Cheirotheriidae,family,Arctos,5
Cheirotherium,3161724,22267124,3161724,Cheirotherium,genus,Arctos,6
Cheirotherium,3161724,22267126,3161724,valid,taxon_status,Arctos,
Cheirotherium,3161724,22267127,3161724,UCMP,source_authority,Arctos,
Cheirotherium,3161724,22267128,3161724,ICZN,nomenclatural_code,Arctos,
Cheirotherium,3161724,513025535,3161724,<i>Cheirotherium</i>,display_name,Arctos,
Cheirotherium,3161724,513025536,3161724,Cheirotherium,scientific_name,Arctos,
Anchisauripus,3161810,22267977,3161810,Animalia,kingdom,Arctos,1
Anchisauripus,3161810,22267978,3161810,Chordata,phylum,Arctos,2
Anchisauripus,3161810,22267979,3161810,Reptilia,class,Arctos,3
Anchisauripus,3161810,22267980,3161810,Ichnites,order,Arctos,4
Anchisauripus,3161810,22267981,3161810,Anchisauripodidae,family,Arctos,5
Anchisauripus,3161810,22267982,3161810,Anchisauripus,genus,Arctos,6
Anchisauripus,3161810,22267984,3161810,valid,taxon_status,Arctos,
Anchisauripus,3161810,22267985,3161810,UCMP,source_authority,Arctos,
