SCIENTIFIC_NAME,TAXON_TERM_ID,TAXON_NAME_ID,CLASSIFICATION_ID,TERM,TERM_TYPE,SOURCE,GN_SCORE,POSITION_IN_CLASSIFICATION,LASTDATE,MATCH_TYPE
Delairichnus,924926228,11703492,1|2|148|11905117|1448|10544|100138|1152079,Delairichnus,genus,The Interim Register of Marine and Nonmarine Genera,0.75,8,{ts '2019-03-31 16:16:48'},Exact match by canonical form of a name
Delairichnus,924926227,11703492,1|2|148|11905117|1448|10544|100138|1152079,Reptilia,family,The Interim Register of Marine and Nonmarine Genera,0.75,7,{ts '2019-03-31 16:16:48'},Exact match by canonical form of a name
Delairichnus,924926225,11703492,1|2|148|11905117|1448|10544|100138|1152079,Reptilia,class,The Interim Register of Marine and Nonmarine Genera,0.75,5,{ts '2019-03-31 16:16:48'},Exact match by canonical form of a name
Delairichnus,924926226,11703492,1|2|148|11905117|1448|10544|100138|1152079,Reptilia,order,The Interim Register of Marine and Nonmarine Genera,0.75,6,{ts '2019-03-31 16:16:48'},Exact match by canonical form of a name
Delairichnus,924926200,11703492,805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|4126692,Euteleostomi,no rank,Open Tree of Life Reference Taxonomy,0.75,13,{ts '2019-03-31 16:16:48'},Exact match
Delairichnus,924926199,11703492,805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|4126692,Teleostomi,no rank,Open Tree of Life Reference Taxonomy,0.75,12,{ts '2019-03-31 16:16:48'},Exact match
Delairichnus,924926198,11703492,805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|4126692,Gnathostomata,superclass,Open Tree of Life Reference Taxonomy,0.75,11,{ts '2019-03-31 16:16:48'},Exact match
Delairichnus,924926197,11703492,805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|4126692,Vertebrata,subphylum,Open Tree of Life Reference Taxonomy,0.75,10,{ts '2019-03-31 16:16:48'},Exact match
Delairichnus,924926196,11703492,805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|4126692,Craniata,subphylum,Open Tree of Life Reference Taxonomy,0.75,9,{ts '2019-03-31 16:16:48'},Exact match
Delatorrichnus,922983202,11644299,805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|4144579,Delatorrichnus,genus,Open Tree of Life Reference Taxonomy,0.75,19,{ts '2019-03-30 07:26:14'},Exact match
Delatorrichnus,922983203,11644299,805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|4144579,Delatorrichnus,name string,Open Tree of Life Reference Taxonomy,,,{ts '2019-03-30 07:26:14'},
Delatorrichnus,922983204,11644299,805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|4144579,Delatorrichnus,canonical name,Open Tree of Life Reference Taxonomy,,,{ts '2019-03-30 07:26:14'},
Delatorrichnus,922983205,11644299,1|44|358|4967027,Animalia,kingdom,GBIF Backbone Taxonomy,0.75,1,{ts '2019-03-30 07:26:14'},Exact match by canonical form of a name
Delatorrichnus,922983206,11644299,1|44|358|4967027,Chordata,phylum,GBIF Backbone Taxonomy,0.75,2,{ts '2019-03-30 07:26:14'},Exact match by canonical form of a name
Delatorrichnus,922983207,11644299,1|44|358|4967027,Reptilia,class,GBIF Backbone Taxonomy,0.75,3,{ts '2019-03-30 07:26:14'},Exact match by canonical form of a name
Delatorrichnus,922983208,11644299,1|44|358|4967027,Delatorrichnus,genus,GBIF Backbone Taxonomy,0.75,4,{ts '2019-03-30 07:26:14'},Exact match by canonical form of a name
Delatorrichnus,922983209,11644299,1|44|358|4967027,"Delatorrichnus Casamiquela, 1964",name string,GBIF Backbone Taxonomy,,,{ts '2019-03-30 07:26:14'},
Delatorrichnus,922983210,11644299,1|44|358|4967027,Delatorrichnus,canonical name,GBIF Backbone Taxonomy,,,{ts '2019-03-30 07:26:14'},
Delatorrichnus,922983211,11644299,288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38712|141034,Eucarya,unranked clade,The Paleobiology Database,0.75,1,{ts '2019-03-30 07:26:14'},Exact match by canonical form of a name
Delatorrichnus,922983212,11644299,288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38712|141034,Opisthokonta,unranked clade,The Paleobiology Database,0.75,2,{ts '2019-03-30 07:26:14'},Exact match by canonical form of a name
Delatorrichnus,922983213,11644299,288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38712|141034,Metazoa,subkingdom,The Paleobiology Database,0.75,3,{ts '2019-03-30 07:26:14'},Exact match by canonical form of a name
Delatorrichnus,922983214,11644299,288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38712|141034,Eumetazoa,unranked clade,The Paleobiology Database,0.75,4,{ts '2019-03-30 07:26:14'},Exact match by canonical form of a name
Delatorrichnus,922983215,11644299,288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38712|141034,Triploblastica,unranked clade,The Paleobiology Database,0.75,5,{ts '2019-03-30 07:26:14'},Exact match by canonical form of a name
Delatorrichnus,922983216,11644299,288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38712|141034,Nephrozoa,unranked clade,The Paleobiology Database,0.75,6,{ts '2019-03-30 07:26:14'},Exact match by canonical form of a name
Delatorrichnus,922983217,11644299,288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38712|141034,Deuterostomia,unranked clade,The Paleobiology Database,0.75,7,{ts '2019-03-30 07:26:14'},Exact match by canonical form of a name
Delatorrichnus,922983218,11644299,288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38712|141034,Chordata,unranked clade,The Paleobiology Database,0.75,8,{ts '2019-03-30 07:26:14'},Exact match by canonical form of a name
Delatorrichnus,922983219,11644299,288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38712|141034,Vertebrata,unranked clade,The Paleobiology Database,0.75,9,{ts '2019-03-30 07:26:14'},Exact match by canonical form of a name
Delatorrichnus,922983220,11644299,288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38712|141034,Gnathostomata,unranked clade,The Paleobiology Database,0.75,10,{ts '2019-03-30 07:26:14'},Exact match by canonical form of a name
Delatorrichnus,922983221,11644299,288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38712|141034,Osteichthyes,unranked clade,The Paleobiology Database,0.75,11,{ts '2019-03-30 07:26:14'},Exact match by canonical form of a name
Delatorrichnus,922983222,11644299,288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38712|141034,Sarcopterygii,superclass,The Paleobiology Database,0.75,12,{ts '2019-03-30 07:26:14'},Exact match by canonical form of a name
Delatorrichnus,922983223,11644299,288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38712|141034,Dipnotetrapodomorpha,subclass,The Paleobiology Database,0.75,13,{ts '2019-03-30 07:26:14'},Exact match by canonical form of a name
Delatorrichnus,922983224,11644299,288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38712|141034,Tetrapodomorpha,subclass,The Paleobiology Database,0.75,14,{ts '2019-03-30 07:26:14'},Exact match by canonical form of a name
Delatorrichnus,922983225,11644299,288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38712|141034,Tetrapoda,unranked clade,The Paleobiology Database,0.75,15,{ts '2019-03-30 07:26:14'},Exact match by canonical form of a name
Delatorrichnus,922983226,11644299,288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38712|141034,Reptiliomorpha,unranked clade,The Paleobiology Database,0.75,16,{ts '2019-03-30 07:26:14'},Exact match by canonical form of a name
Delatorrichnus,922983228,11644299,288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38712|141034,Batrachosauria,unranked clade,The Paleobiology Database,0.75,18,{ts '2019-03-30 07:26:14'},Exact match by canonical form of a name
Delatorrichnus,922983227,11644299,288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38712|141034,Anthracosauria,unranked clade,The Paleobiology Database,0.75,17,{ts '2019-03-30 07:26:14'},Exact match by canonical form of a name
Delatorrichnus,922983229,11644299,288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38712|141034,Cotylosauria,unranked clade,The Paleobiology Database,0.75,19,{ts '2019-03-30 07:26:14'},Exact match by canonical form of a name
Delatorrichnus,922983230,11644299,288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38712|141034,Amniota,unranked clade,The Paleobiology Database,0.75,20,{ts '2019-03-30 07:26:14'},Exact match by canonical form of a name
Delatorrichnus,922983231,11644299,288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38712|141034,Sauropsida,unranked clade,The Paleobiology Database,0.75,21,{ts '2019-03-30 07:26:14'},Exact match by canonical form of a name
Delatorrichnus,922983232,11644299,288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38712|141034,Reptilia,class,The Paleobiology Database,0.75,22,{ts '2019-03-30 07:26:14'},Exact match by canonical form of a name
Delatorrichnus,922983233,11644299,288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38712|141034,Eureptilia,unranked clade,The Paleobiology Database,0.75,23,{ts '2019-03-30 07:26:14'},Exact match by canonical form of a name
Delatorrichnus,922983234,11644299,288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38712|141034,Romeriida,unranked clade,The Paleobiology Database,0.75,24,{ts '2019-03-30 07:26:14'},Exact match by canonical form of a name
Delatorrichnus,922983235,11644299,288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38712|141034,Diapsida,unranked clade,The Paleobiology Database,0.75,25,{ts '2019-03-30 07:26:14'},Exact match by canonical form of a name
Delatorrichnus,922983236,11644299,288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38712|141034,Archosauromorpha,infraclass,The Paleobiology Database,0.75,26,{ts '2019-03-30 07:26:14'},Exact match by canonical form of a name
Delatorrichnus,922983237,11644299,288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38712|141034,Archosauriformes,unranked clade,The Paleobiology Database,0.75,27,{ts '2019-03-30 07:26:14'},Exact match by canonical form of a name
Delatorrichnus,922983238,11644299,288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38712|141034,Crurotarsi,unranked clade,The Paleobiology Database,0.75,28,{ts '2019-03-30 07:26:14'},Exact match by canonical form of a name
Delatorrichnus,922983239,11644299,288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38712|141034,Archosauria,unranked clade,The Paleobiology Database,0.75,29,{ts '2019-03-30 07:26:14'},Exact match by canonical form of a name
Delatorrichnus,922983240,11644299,288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38712|141034,Avemetatarsalia,informal,The Paleobiology Database,0.75,30,{ts '2019-03-30 07:26:14'},Exact match by canonical form of a name
Delatorrichnus,922983241,11644299,288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38712|141034,Ornithodira,unranked clade,The Paleobiology Database,0.75,31,{ts '2019-03-30 07:26:14'},Exact match by canonical form of a name
Delatorrichnus,922983242,11644299,288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38712|141034,Dinosauromorpha,unranked clade,The Paleobiology Database,0.75,32,{ts '2019-03-30 07:26:14'},Exact match by canonical form of a name
Delatorrichnus,922983243,11644299,288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38712|141034,Dinosauriformes,unranked clade,The Paleobiology Database,0.75,33,{ts '2019-03-30 07:26:14'},Exact match by canonical form of a name
Delatorrichnus,922983244,11644299,288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38712|141034,Dinosauria,unranked clade,The Paleobiology Database,0.75,34,{ts '2019-03-30 07:26:14'},Exact match by canonical form of a name
Delatorrichnus,922983245,11644299,288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38712|141034,Ornithischia,unranked clade,The Paleobiology Database,0.75,35,{ts '2019-03-30 07:26:14'},Exact match by canonical form of a name
Delatorrichnus,922983246,11644299,288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38712|141034,Delatorrichnus,genus,The Paleobiology Database,0.75,36,{ts '2019-03-30 07:26:14'},Exact match by canonical form of a name
Delatorrichnus,922983247,11644299,288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38712|141034,Delatorrichnus Casamiquela 1964,name string,The Paleobiology Database,,,{ts '2019-03-30 07:26:14'},
Delatorrichnus,922983248,11644299,288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38712|141034,Delatorrichnus,canonical name,The Paleobiology Database,,,{ts '2019-03-30 07:26:14'},
Delatorrichnus,922983176,11644299,45841265|45841266|45841427|45852424|45852566|46080747,Animalia,kingdom,Catalogue of Life,0.75,1,{ts '2019-03-30 07:26:14'},Exact match
Delatorrichnus,922983177,11644299,45841265|45841266|45841427|45852424|45852566|46080747,Chordata,phylum,Catalogue of Life,0.75,2,{ts '2019-03-30 07:26:14'},Exact match
Delatorrichnus,922983178,11644299,45841265|45841266|45841427|45852424|45852566|46080747,Reptilia,class,Catalogue of Life,0.75,3,{ts '2019-03-30 07:26:14'},Exact match
Delatorrichnus,922983179,11644299,45841265|45841266|45841427|45852424|45852566|46080747,Dinosauria,order,Catalogue of Life,0.75,4,{ts '2019-03-30 07:26:14'},Exact match
Delatorrichnus,922983180,11644299,45841265|45841266|45841427|45852424|45852566|46080747,Not assigned,family,Catalogue of Life,0.75,5,{ts '2019-03-30 07:26:14'},Exact match
Delatorrichnus,922983181,11644299,45841265|45841266|45841427|45852424|45852566|46080747,Delatorrichnus,genus,Catalogue of Life,0.75,6,{ts '2019-03-30 07:26:14'},Exact match
Delatorrichnus,922983182,11644299,45841265|45841266|45841427|45852424|45852566|46080747,Delatorrichnus,name string,Catalogue of Life,,,{ts '2019-03-30 07:26:14'},
Delatorrichnus,922983183,11644299,45841265|45841266|45841427|45852424|45852566|46080747,Delatorrichnus,canonical name,Catalogue of Life,,,{ts '2019-03-30 07:26:14'},
Delatorrichnus,922983184,11644299,805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|4144579,Eukaryota,domain,Open Tree of Life Reference Taxonomy,0.75,1,{ts '2019-03-30 07:26:14'},Exact match
Delatorrichnus,922983185,11644299,805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|4144579,Opisthokonta,no rank,Open Tree of Life Reference Taxonomy,0.75,2,{ts '2019-03-30 07:26:14'},Exact match
Delatorrichnus,922983186,11644299,805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|4144579,Holozoa,no rank,Open Tree of Life Reference Taxonomy,0.75,3,{ts '2019-03-30 07:26:14'},Exact match
Delatorrichnus,922983187,11644299,805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|4144579,Metazoa,kingdom,Open Tree of Life Reference Taxonomy,0.75,4,{ts '2019-03-30 07:26:14'},Exact match
Delatorrichnus,922983188,11644299,805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|4144579,Eumetazoa,no rank,Open Tree of Life Reference Taxonomy,0.75,5,{ts '2019-03-30 07:26:14'},Exact match
Delatorrichnus,922983189,11644299,805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|4144579,Bilateria,no rank,Open Tree of Life Reference Taxonomy,0.75,6,{ts '2019-03-30 07:26:14'},Exact match
Delatorrichnus,922983190,11644299,805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|4144579,Deuterostomia,no rank,Open Tree of Life Reference Taxonomy,0.75,7,{ts '2019-03-30 07:26:14'},Exact match
Delatorrichnus,922983191,11644299,805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|4144579,Chordata,phylum,Open Tree of Life Reference Taxonomy,0.75,8,{ts '2019-03-30 07:26:14'},Exact match
Delatorrichnus,922983192,11644299,805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|4144579,Craniata,subphylum,Open Tree of Life Reference Taxonomy,0.75,9,{ts '2019-03-30 07:26:14'},Exact match
Delatorrichnus,922983193,11644299,805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|4144579,Vertebrata,subphylum,Open Tree of Life Reference Taxonomy,0.75,10,{ts '2019-03-30 07:26:14'},Exact match
Delatorrichnus,922983194,11644299,805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|4144579,Gnathostomata,superclass,Open Tree of Life Reference Taxonomy,0.75,11,{ts '2019-03-30 07:26:14'},Exact match
Delatorrichnus,922983195,11644299,805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|4144579,Teleostomi,no rank,Open Tree of Life Reference Taxonomy,0.75,12,{ts '2019-03-30 07:26:14'},Exact match
Delatorrichnus,922983196,11644299,805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|4144579,Euteleostomi,no rank,Open Tree of Life Reference Taxonomy,0.75,13,{ts '2019-03-30 07:26:14'},Exact match
Delatorrichnus,922983197,11644299,805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|4144579,Sarcopterygii,class,Open Tree of Life Reference Taxonomy,0.75,14,{ts '2019-03-30 07:26:14'},Exact match
Delatorrichnus,922983198,11644299,805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|4144579,Dipnotetrapodomorpha,no rank,Open Tree of Life Reference Taxonomy,0.75,15,{ts '2019-03-30 07:26:14'},Exact match
Delatorrichnus,922983199,11644299,805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|4144579,Tetrapoda,superclass,Open Tree of Life Reference Taxonomy,0.75,16,{ts '2019-03-30 07:26:14'},Exact match
Delatorrichnus,922983200,11644299,805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|4144579,Amniota,no rank,Open Tree of Life Reference Taxonomy,0.75,17,{ts '2019-03-30 07:26:14'},Exact match
Delatorrichnus,922983201,11644299,805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|4144579,Sauropsida,no rank,Open Tree of Life Reference Taxonomy,0.75,18,{ts '2019-03-30 07:26:14'},Exact match
Didymaulichnus,933851196,11748415,11|1251157,Animalia,kingdom,The Interim Register of Marine and Nonmarine Genera,0.75,1,{ts '2019-04-06 21:01:20'},Exact match by canonical form of a name
Didymaulichnus,933851218,11748415,1|2|207|1022|11531|101078|1251157,Didymaulichnus,canonical name,The Interim Register of Marine and Nonmarine Genera,,,{ts '2019-04-06 21:01:21'},
Didymaulichnus,933851217,11748415,1|2|207|1022|11531|101078|1251157,"Didymaulichnus Young, 1972",name string,The Interim Register of Marine and Nonmarine Genera,,,{ts '2019-04-06 21:01:21'},
Didymaulichnus,933851216,11748415,1|2|207|1022|11531|101078|1251157,Didymaulichnus,genus,The Interim Register of Marine and Nonmarine Genera,0.75,7,{ts '2019-04-06 21:01:21'},Exact match by canonical form of a name
Didymaulichnus,933851215,11748415,1|2|207|1022|11531|101078|1251157,Trace fossils,family,The Interim Register of Marine and Nonmarine Genera,0.75,6,{ts '2019-04-06 21:01:21'},Exact match by canonical form of a name
Didymaulichnus,933851214,11748415,1|2|207|1022|11531|101078|1251157,Trace fossils,order,The Interim Register of Marine and Nonmarine Genera,0.75,5,{ts '2019-04-06 21:01:21'},Exact match by canonical form of a name
Didymaulichnus,933851213,11748415,1|2|207|1022|11531|101078|1251157,Trace fossils,class,The Interim Register of Marine and Nonmarine Genera,0.75,4,{ts '2019-04-06 21:01:21'},Exact match by canonical form of a name
Didymaulichnus,933851212,11748415,1|2|207|1022|11531|101078|1251157,Trace fossils,phylum,The Interim Register of Marine and Nonmarine Genera,0.75,3,{ts '2019-04-06 21:01:21'},Exact match by canonical form of a name
Didymaulichnus,933851211,11748415,1|2|207|1022|11531|101078|1251157,Animalia,kingdom,The Interim Register of Marine and Nonmarine Genera,0.75,2,{ts '2019-04-06 21:01:20'},Exact match by canonical form of a name
Didymaulichnus,933851210,11748415,1|2|207|1022|11531|101078|1251157,Biota,,The Interim Register of Marine and Nonmarine Genera,0.75,1,{ts '2019-04-06 21:01:20'},Exact match by canonical form of a name
Didymaulichnus,933851209,11748415,288516|212579|2|83885,Didymaulichnus,canonical name,The Paleobiology Database,,,{ts '2019-04-06 21:01:20'},
Didymaulichnus,933851208,11748415,288516|212579|2|83885,Didymaulichnus Young 1972,name string,The Paleobiology Database,,,{ts '2019-04-06 21:01:20'},
Didymaulichnus,933851207,11748415,288516|212579|2|83885,Didymaulichnus,genus,The Paleobiology Database,0.75,4,{ts '2019-04-06 21:01:20'},Exact match by canonical form of a name
Didymaulichnus,933851206,11748415,288516|212579|2|83885,Metazoa,subkingdom,The Paleobiology Database,0.75,3,{ts '2019-04-06 21:01:20'},Exact match by canonical form of a name
Didymaulichnus,933851205,11748415,288516|212579|2|83885,Opisthokonta,unranked clade,The Paleobiology Database,0.75,2,{ts '2019-04-06 21:01:20'},Exact match by canonical form of a name
Didymaulichnus,933851204,11748415,288516|212579|2|83885,Eucarya,unranked clade,The Paleobiology Database,0.75,1,{ts '2019-04-06 21:01:20'},Exact match by canonical form of a name
Didymaulichnus,933851198,11748415,11|1251157,"Didymaulichnus Young, 1972",name string,The Interim Register of Marine and Nonmarine Genera,,,{ts '2019-04-06 21:01:20'},
