"SCIENTIFIC_NAME","TAXON_TERM_ID","TAXON_NAME_ID","CLASSIFICATION_ID","TERM","TERM_TYPE","SOURCE","GN_SCORE","POSITION_IN_CLASSIFICATION","LASTDATE","MATCH_TYPE"
"Coelurosaurichnus sassendorfensis","935170556","11870988","288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38505|38513|65840|68186|85793","Dipnotetrapodomorpha","subclass","The Paleobiology Database","0.988","13","{ts '2019-04-07 19:00:59'}","Exact match by canonical form of a name"
"Coelurosaurichnus sassendorfensis","935170499","11870988","805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|329823|4947372|335588|90215|90223|4946970|4946971|4946972","Eukaryota","domain","Open Tree of Life Reference Taxonomy","0.988","1","{ts '2019-04-07 19:00:58'}","Exact match"
"Coelurosaurichnus sassendorfensis","935170500","11870988","805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|329823|4947372|335588|90215|90223|4946970|4946971|4946972","Opisthokonta","no rank","Open Tree of Life Reference Taxonomy","0.988","2","{ts '2019-04-07 19:00:58'}","Exact match"
"Coelurosaurichnus sassendorfensis","935170501","11870988","805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|329823|4947372|335588|90215|90223|4946970|4946971|4946972","Holozoa","no rank","Open Tree of Life Reference Taxonomy","0.988","3","{ts '2019-04-07 19:00:58'}","Exact match"
"Coelurosaurichnus sassendorfensis","935170502","11870988","805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|329823|4947372|335588|90215|90223|4946970|4946971|4946972","Metazoa","kingdom","Open Tree of Life Reference Taxonomy","0.988","4","{ts '2019-04-07 19:00:58'}","Exact match"
"Coelurosaurichnus sassendorfensis","935170503","11870988","805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|329823|4947372|335588|90215|90223|4946970|4946971|4946972","Eumetazoa","no rank","Open Tree of Life Reference Taxonomy","0.988","5","{ts '2019-04-07 19:00:58'}","Exact match"
"Coelurosaurichnus sassendorfensis","935170504","11870988","805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|329823|4947372|335588|90215|90223|4946970|4946971|4946972","Bilateria","no rank","Open Tree of Life Reference Taxonomy","0.988","6","{ts '2019-04-07 19:00:58'}","Exact match"
"Coelurosaurichnus sassendorfensis","935170524","11870988","805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|329823|4947372|335588|90215|90223|4946970|4946971|4946972","Coelurosaurichnus sassendorfensis","species","Open Tree of Life Reference Taxonomy","0.988","26","{ts '2019-04-07 19:00:58'}","Exact match"
"Coelurosaurichnus sassendorfensis","935170523","11870988","805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|329823|4947372|335588|90215|90223|4946970|4946971|4946972","Coelurosaurichnus","genus","Open Tree of Life Reference Taxonomy","0.988","25","{ts '2019-04-07 19:00:58'}","Exact match"
"Coelurosaurichnus sassendorfensis","935170522","11870988","805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|329823|4947372|335588|90215|90223|4946970|4946971|4946972","Anchisauripodidae","family","Open Tree of Life Reference Taxonomy","0.988","24","{ts '2019-04-07 19:00:58'}","Exact match"
"Coelurosaurichnus sassendorfensis","935170521","11870988","805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|329823|4947372|335588|90215|90223|4946970|4946971|4946972","Saurischia","order","Open Tree of Life Reference Taxonomy","0.988","23","{ts '2019-04-07 19:00:58'}","Exact match"
"Coelurosaurichnus sassendorfensis","935170520","11870988","805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|329823|4947372|335588|90215|90223|4946970|4946971|4946972","Dinosauria","no rank","Open Tree of Life Reference Taxonomy","0.988","22","{ts '2019-04-07 19:00:58'}","Exact match"
"Coelurosaurichnus sassendorfensis","935170519","11870988","805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|329823|4947372|335588|90215|90223|4946970|4946971|4946972","Archosauria","no rank","Open Tree of Life Reference Taxonomy","0.988","21","{ts '2019-04-07 19:00:58'}","Exact match"
"Coelurosaurichnus sassendorfensis","935170518","11870988","805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|329823|4947372|335588|90215|90223|4946970|4946971|4946972","Archelosauria","no rank","Open Tree of Life Reference Taxonomy","0.988","20","{ts '2019-04-07 19:00:58'}","Exact match"
"Coelurosaurichnus sassendorfensis","935170517","11870988","805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|329823|4947372|335588|90215|90223|4946970|4946971|4946972","Sauria","order","Open Tree of Life Reference Taxonomy","0.988","19","{ts '2019-04-07 19:00:58'}","Exact match"
"Coelurosaurichnus sassendorfensis","935170516","11870988","805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|329823|4947372|335588|90215|90223|4946970|4946971|4946972","Sauropsida","no rank","Open Tree of Life Reference Taxonomy","0.988","18","{ts '2019-04-07 19:00:58'}","Exact match"
"Coelurosaurichnus sassendorfensis","935170515","11870988","805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|329823|4947372|335588|90215|90223|4946970|4946971|4946972","Amniota","no rank","Open Tree of Life Reference Taxonomy","0.988","17","{ts '2019-04-07 19:00:58'}","Exact match"
"Coelurosaurichnus sassendorfensis","935170514","11870988","805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|329823|4947372|335588|90215|90223|4946970|4946971|4946972","Tetrapoda","superclass","Open Tree of Life Reference Taxonomy","0.988","16","{ts '2019-04-07 19:00:58'}","Exact match"
"Coelurosaurichnus sassendorfensis","935170513","11870988","805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|329823|4947372|335588|90215|90223|4946970|4946971|4946972","Dipnotetrapodomorpha","no rank","Open Tree of Life Reference Taxonomy","0.988","15","{ts '2019-04-07 19:00:58'}","Exact match"
"Coelurosaurichnus sassendorfensis","935170512","11870988","805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|329823|4947372|335588|90215|90223|4946970|4946971|4946972","Sarcopterygii","class","Open Tree of Life Reference Taxonomy","0.988","14","{ts '2019-04-07 19:00:58'}","Exact match"
"Coelurosaurichnus sassendorfensis","935170511","11870988","805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|329823|4947372|335588|90215|90223|4946970|4946971|4946972","Euteleostomi","no rank","Open Tree of Life Reference Taxonomy","0.988","13","{ts '2019-04-07 19:00:58'}","Exact match"
"Coelurosaurichnus sassendorfensis","935170510","11870988","805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|329823|4947372|335588|90215|90223|4946970|4946971|4946972","Teleostomi","no rank","Open Tree of Life Reference Taxonomy","0.988","12","{ts '2019-04-07 19:00:58'}","Exact match"
"Coelurosaurichnus sassendorfensis","935170509","11870988","805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|329823|4947372|335588|90215|90223|4946970|4946971|4946972","Gnathostomata","superclass","Open Tree of Life Reference Taxonomy","0.988","11","{ts '2019-04-07 19:00:58'}","Exact match"
"Coelurosaurichnus sassendorfensis","935170508","11870988","805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|329823|4947372|335588|90215|90223|4946970|4946971|4946972","Vertebrata","subphylum","Open Tree of Life Reference Taxonomy","0.988","10","{ts '2019-04-07 19:00:58'}","Exact match"
"Coelurosaurichnus sassendorfensis","935170507","11870988","805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|329823|4947372|335588|90215|90223|4946970|4946971|4946972","Craniata","subphylum","Open Tree of Life Reference Taxonomy","0.988","9","{ts '2019-04-07 19:00:58'}","Exact match"
"Coelurosaurichnus sassendorfensis","935170506","11870988","805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|329823|4947372|335588|90215|90223|4946970|4946971|4946972","Chordata","phylum","Open Tree of Life Reference Taxonomy","0.988","8","{ts '2019-04-07 19:00:58'}","Exact match"
"Coelurosaurichnus sassendorfensis","935170505","11870988","805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|329823|4947372|335588|90215|90223|4946970|4946971|4946972","Deuterostomia","no rank","Open Tree of Life Reference Taxonomy","0.988","7","{ts '2019-04-07 19:00:58'}","Exact match"
"Coelurosaurichnus sassendorfensis","935170564","11870988","288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38505|38513|65840|68186|85793","Sauropsida","unranked clade","The Paleobiology Database","0.988","21","{ts '2019-04-07 19:00:59'}","Exact match by canonical form of a name"
"Coelurosaurichnus sassendorfensis","935170565","11870988","288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38505|38513|65840|68186|85793","Reptilia","class","The Paleobiology Database","0.988","22","{ts '2019-04-07 19:00:59'}","Exact match by canonical form of a name"
"Coelurosaurichnus sassendorfensis","935170566","11870988","288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38505|38513|65840|68186|85793","Eureptilia","unranked clade","The Paleobiology Database","0.988","23","{ts '2019-04-07 19:00:59'}","Exact match by canonical form of a name"
"Coelurosaurichnus sassendorfensis","935170567","11870988","288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38505|38513|65840|68186|85793","Romeriida","unranked clade","The Paleobiology Database","0.988","24","{ts '2019-04-07 19:00:59'}","Exact match by canonical form of a name"
"Coelurosaurichnus sassendorfensis","935170568","11870988","288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38505|38513|65840|68186|85793","Diapsida","unranked clade","The Paleobiology Database","0.988","25","{ts '2019-04-07 19:00:59'}","Exact match by canonical form of a name"
"Coelurosaurichnus sassendorfensis","935170569","11870988","288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38505|38513|65840|68186|85793","Archosauromorpha","infraclass","The Paleobiology Database","0.988","26","{ts '2019-04-07 19:00:59'}","Exact match by canonical form of a name"
"Coelurosaurichnus sassendorfensis","935170570","11870988","288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38505|38513|65840|68186|85793","Archosauriformes","unranked clade","The Paleobiology Database","0.988","27","{ts '2019-04-07 19:00:59'}","Exact match by canonical form of a name"
"Coelurosaurichnus schlauerbachensis","922514225","11625341","288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38505|38513|65840|68186|85799","Archosauriformes","unranked clade","The Paleobiology Database","0.75","27","{ts '2019-03-29 23:46:22'}","Fuzzy match by canonical form"
"Coelurosaurichnus schlauerbachensis","922514250","11625341","805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|329823|4947372|335588|90215|90223|4946970|4946971|4946983","Gnathostomata","superclass","Open Tree of Life Reference Taxonomy","0.75","11","{ts '2019-03-29 23:46:22'}","Fuzzy match by canonical form"
"Coelurosaurichnus schlauerbachensis","922514251","11625341","805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|329823|4947372|335588|90215|90223|4946970|4946971|4946983","Teleostomi","no rank","Open Tree of Life Reference Taxonomy","0.75","12","{ts '2019-03-29 23:46:22'}","Fuzzy match by canonical form"
"Coelurosaurichnus schlauerbachensis","922514252","11625341","805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|329823|4947372|335588|90215|90223|4946970|4946971|4946983","Euteleostomi","no rank","Open Tree of Life Reference Taxonomy","0.75","13","{ts '2019-03-29 23:46:22'}","Fuzzy match by canonical form"
"Coelurosaurichnus schlauerbachensis","922514253","11625341","805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|329823|4947372|335588|90215|90223|4946970|4946971|4946983","Sarcopterygii","class","Open Tree of Life Reference Taxonomy","0.75","14","{ts '2019-03-29 23:46:22'}","Fuzzy match by canonical form"
"Coelurosaurichnus schlauerbachensis","922514254","11625341","805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|329823|4947372|335588|90215|90223|4946970|4946971|4946983","Dipnotetrapodomorpha","no rank","Open Tree of Life Reference Taxonomy","0.75","15","{ts '2019-03-29 23:46:22'}","Fuzzy match by canonical form"
"Coelurosaurichnus schlauerbachensis","922514255","11625341","805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|329823|4947372|335588|90215|90223|4946970|4946971|4946983","Tetrapoda","superclass","Open Tree of Life Reference Taxonomy","0.75","16","{ts '2019-03-29 23:46:22'}","Fuzzy match by canonical form"
"Coelurosaurichnus schlauerbachensis","922514256","11625341","805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|329823|4947372|335588|90215|90223|4946970|4946971|4946983","Amniota","no rank","Open Tree of Life Reference Taxonomy","0.75","17","{ts '2019-03-29 23:46:22'}","Fuzzy match by canonical form"
"Coelurosaurichnus schlauerbachensis","922514257","11625341","805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|329823|4947372|335588|90215|90223|4946970|4946971|4946983","Sauropsida","no rank","Open Tree of Life Reference Taxonomy","0.75","18","{ts '2019-03-29 23:46:22'}","Fuzzy match by canonical form"
"Coelurosaurichnus schlauerbachensis","922514258","11625341","805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|329823|4947372|335588|90215|90223|4946970|4946971|4946983","Sauria","order","Open Tree of Life Reference Taxonomy","0.75","19","{ts '2019-03-29 23:46:22'}","Fuzzy match by canonical form"
"Coelurosaurichnus schlauerbachensis","922514259","11625341","805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|329823|4947372|335588|90215|90223|4946970|4946971|4946983","Archelosauria","no rank","Open Tree of Life Reference Taxonomy","0.75","20","{ts '2019-03-29 23:46:22'}","Fuzzy match by canonical form"
"Coelurosaurichnus schlauerbachensis","922514260","11625341","805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|329823|4947372|335588|90215|90223|4946970|4946971|4946983","Archosauria","no rank","Open Tree of Life Reference Taxonomy","0.75","21","{ts '2019-03-29 23:46:22'}","Fuzzy match by canonical form"
"Coelurosaurichnus schlauerbachensis","922514261","11625341","805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|329823|4947372|335588|90215|90223|4946970|4946971|4946983","Dinosauria","no rank","Open Tree of Life Reference Taxonomy","0.75","22","{ts '2019-03-29 23:46:22'}","Fuzzy match by canonical form"
"Coelurosaurichnus schlauerbachensis","922514262","11625341","805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|329823|4947372|335588|90215|90223|4946970|4946971|4946983","Saurischia","order","Open Tree of Life Reference Taxonomy","0.75","23","{ts '2019-03-29 23:46:22'}","Fuzzy match by canonical form"
"Coelurosaurichnus schlauerbachensis","922514263","11625341","805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|329823|4947372|335588|90215|90223|4946970|4946971|4946983","Anchisauripodidae","family","Open Tree of Life Reference Taxonomy","0.75","24","{ts '2019-03-29 23:46:22'}","Fuzzy match by canonical form"
"Coelurosaurichnus schlauerbachensis","922514264","11625341","805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|329823|4947372|335588|90215|90223|4946970|4946971|4946983","Coelurosaurichnus","genus","Open Tree of Life Reference Taxonomy","0.75","25","{ts '2019-03-29 23:46:22'}","Fuzzy match by canonical form"
"Coelurosaurichnus schlauerbachensis","922514265","11625341","805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|329823|4947372|335588|90215|90223|4946970|4946971|4946983","Coelurosaurichnus schlauersbachense","species","Open Tree of Life Reference Taxonomy","0.75","26","{ts '2019-03-29 23:46:22'}","Fuzzy match by canonical form"
"Coelurosaurichnus schlauerbachensis","922514266","11625341","805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|329823|4947372|335588|90215|90223|4946970|4946971|4946983","Coelurosaurichnus schlauersbachense","name string","Open Tree of Life Reference Taxonomy","","","{ts '2019-03-29 23:46:22'}",""
"Coelurosaurichnus schlauerbachensis","922514267","11625341","805080|93302|304358|332573|5246131|691846|641038|117569|147604|125642|947318|801601|278114|114656|114654|458402|4940726|229562|229560|639642|329823|4947372|335588|90215|90223|4946970|4946971|4946983","Coelurosaurichnus schlauersbachense","canonical name","Open Tree of Life Reference Taxonomy","","","{ts '2019-03-29 23:46:22'}",""
"Coelurosaurichnus schlauerbachensis","922514182","11625341","45841265|45841266|45841427|45852424|45852720|46080056|7ae38452e4ca52f0fe7794b87e0be379","Animalia","kingdom","Catalogue of Life","0.75","1","{ts '2019-03-29 23:46:22'}","Fuzzy match by canonical form"
"Coelurosaurichnus schlauerbachensis","922514183","11625341","45841265|45841266|45841427|45852424|45852720|46080056|7ae38452e4ca52f0fe7794b87e0be379","Chordata","phylum","Catalogue of Life","0.75","2","{ts '2019-03-29 23:46:22'}","Fuzzy match by canonical form"
"Coelurosaurichnus schlauerbachensis","922514184","11625341","45841265|45841266|45841427|45852424|45852720|46080056|7ae38452e4ca52f0fe7794b87e0be379","Reptilia","class","Catalogue of Life","0.75","3","{ts '2019-03-29 23:46:22'}","Fuzzy match by canonical form"
"Coelurosaurichnus schlauerbachensis","922514185","11625341","45841265|45841266|45841427|45852424|45852720|46080056|7ae38452e4ca52f0fe7794b87e0be379","Dinosauria","order","Catalogue of Life","0.75","4","{ts '2019-03-29 23:46:22'}","Fuzzy match by canonical form"
"Coelurosaurichnus schlauerbachensis","922514186","11625341","45841265|45841266|45841427|45852424|45852720|46080056|7ae38452e4ca52f0fe7794b87e0be379","Anchisauripodidae","family","Catalogue of Life","0.75","5","{ts '2019-03-29 23:46:22'}","Fuzzy match by canonical form"
"Coelurosaurichnus schlauerbachensis","922514187","11625341","45841265|45841266|45841427|45852424|45852720|46080056|7ae38452e4ca52f0fe7794b87e0be379","Coelurosaurichnus","genus","Catalogue of Life","0.75","6","{ts '2019-03-29 23:46:22'}","Fuzzy match by canonical form"
"Coelurosaurichnus schlauerbachensis","922514188","11625341","45841265|45841266|45841427|45852424|45852720|46080056|7ae38452e4ca52f0fe7794b87e0be379","Coelurosaurichnus schlauersbachense","species","Catalogue of Life","0.75","7","{ts '2019-03-29 23:46:22'}","Fuzzy match by canonical form"
"Coelurosaurichnus schlauerbachensis","922514189","11625341","45841265|45841266|45841427|45852424|45852720|46080056|7ae38452e4ca52f0fe7794b87e0be379","Coelurosaurichnus schlauersbachense (Weiss, 1934)","name string","Catalogue of Life","","","{ts '2019-03-29 23:46:22'}",""
"Coelurosaurichnus schlauerbachensis","922514190","11625341","45841265|45841266|45841427|45852424|45852720|46080056|7ae38452e4ca52f0fe7794b87e0be379","Coelurosaurichnus schlauersbachense","canonical name","Catalogue of Life","","","{ts '2019-03-29 23:46:22'}",""
"Coelurosaurichnus schlauerbachensis","922514191","11625341","1|44|358|3238985|4966105|4966108","Animalia","kingdom","GBIF Backbone Taxonomy","0.75","1","{ts '2019-03-29 23:46:22'}","Fuzzy match by canonical form"
"Coelurosaurichnus schlauerbachensis","922514192","11625341","1|44|358|3238985|4966105|4966108","Chordata","phylum","GBIF Backbone Taxonomy","0.75","2","{ts '2019-03-29 23:46:22'}","Fuzzy match by canonical form"
"Coelurosaurichnus schlauerbachensis","922514193","11625341","1|44|358|3238985|4966105|4966108","Reptilia","class","GBIF Backbone Taxonomy","0.75","3","{ts '2019-03-29 23:46:22'}","Fuzzy match by canonical form"
"Coelurosaurichnus schlauerbachensis","922514194","11625341","1|44|358|3238985|4966105|4966108","Anchisauripodidae","family","GBIF Backbone Taxonomy","0.75","4","{ts '2019-03-29 23:46:22'}","Fuzzy match by canonical form"
"Coelurosaurichnus schlauerbachensis","922514195","11625341","1|44|358|3238985|4966105|4966108","Coelurosaurichnus","genus","GBIF Backbone Taxonomy","0.75","5","{ts '2019-03-29 23:46:22'}","Fuzzy match by canonical form"
"Coelurosaurichnus schlauerbachensis","922514196","11625341","1|44|358|3238985|4966105|4966108","Coelurosaurichnus schlauersbachense","species","GBIF Backbone Taxonomy","0.75","6","{ts '2019-03-29 23:46:22'}","Fuzzy match by canonical form"
"Coelurosaurichnus schlauerbachensis","922514197","11625341","1|44|358|3238985|4966105|4966108","Coelurosaurichnus schlauersbachense (Weiss, 1934)","name string","GBIF Backbone Taxonomy","","","{ts '2019-03-29 23:46:22'}",""
"Coelurosaurichnus schlauerbachensis","922514198","11625341","1|44|358|3238985|4966105|4966108","Coelurosaurichnus schlauersbachense","canonical name","GBIF Backbone Taxonomy","","","{ts '2019-03-29 23:46:22'}",""
"Coelurosaurichnus schlauerbachensis","922514199","11625341","288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38505|38513|65840|68186|85799","Eucarya","unranked clade","The Paleobiology Database","0.75","1","{ts '2019-03-29 23:46:22'}","Fuzzy match by canonical form"
"Coelurosaurichnus schlauerbachensis","922514200","11625341","288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38505|38513|65840|68186|85799","Opisthokonta","unranked clade","The Paleobiology Database","0.75","2","{ts '2019-03-29 23:46:22'}","Fuzzy match by canonical form"
"Coelurosaurichnus schlauerbachensis","922514201","11625341","288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38505|38513|65840|68186|85799","Metazoa","subkingdom","The Paleobiology Database","0.75","3","{ts '2019-03-29 23:46:22'}","Fuzzy match by canonical form"
"Coelurosaurichnus schlauerbachensis","922514202","11625341","288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38505|38513|65840|68186|85799","Eumetazoa","unranked clade","The Paleobiology Database","0.75","4","{ts '2019-03-29 23:46:22'}","Fuzzy match by canonical form"
"Coelurosaurichnus schlauerbachensis","922514203","11625341","288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38505|38513|65840|68186|85799","Triploblastica","unranked clade","The Paleobiology Database","0.75","5","{ts '2019-03-29 23:46:22'}","Fuzzy match by canonical form"
"Coelurosaurichnus schlauerbachensis","922514204","11625341","288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38505|38513|65840|68186|85799","Nephrozoa","unranked clade","The Paleobiology Database","0.75","6","{ts '2019-03-29 23:46:22'}","Fuzzy match by canonical form"
"Coelurosaurichnus schlauerbachensis","922514205","11625341","288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38505|38513|65840|68186|85799","Deuterostomia","unranked clade","The Paleobiology Database","0.75","7","{ts '2019-03-29 23:46:22'}","Fuzzy match by canonical form"
"Coelurosaurichnus schlauerbachensis","922514206","11625341","288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38505|38513|65840|68186|85799","Chordata","unranked clade","The Paleobiology Database","0.75","8","{ts '2019-03-29 23:46:22'}","Fuzzy match by canonical form"
"Coelurosaurichnus schlauerbachensis","922514207","11625341","288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|135358|36322|92204|99771|37768|38182|57091|66477|38215|144376|57250|53366|53207|52775|38505|38513|65840|68186|85799","Vertebrata","unranked clade","The Paleobiology Database","0.75","9","{ts '2019-03-29 23:46:22'}","Fuzzy match by canonical form"
